frame,time_sec,cell_id,x_px,y_px,cell_radius_px,crossed_80pct
1253,41.766667,232,467.271,471,7,true
1253,41.766667,111,469.884,170,7,true
1253,41.766667,86,462.546,152,7,true
1253,41.766667,24,413.343,152,7,true
1253,41.766667,116,417.024,3,7,true
1253,41.766667,276,405.273,240,7,true
1253,41.766667,262,421.900,49,7,true
1253,41.766667,289,427.134,84,7,true
1253,41.766667,80,393.422,108,7,false
1253,41.766667,43,367.294,181,7,false
1253,41.766667,56,439.977,225,7,true
1253,41.766667,38,379.523,266,7,false
1253,41.766667,216,463.696,479,7,true
1253,41.766667,57,409.890,18,7,true
1253,41.766667,228,408.626,105,7,true
1253,41.766667,64,274.916,241,7,false
1253,41.766667,72,370.769,218,7,false
1253,41.766667,149,318.921,474,7,false
1253,41.766667,184,328.453,361,7,false
1253,41.766667,141,269.091,480,7,false
1253,41.766667,158,340.474,480,7,false
1253,41.766667,272,242.426,120,7,false
1253,41.766667,6,205.296,217,7,false
1253,41.766667,96,174.480,173,7,false
1253,41.766667,234,220.730,86,7,false
1253,41.766667,9,170.639,435,7,false
1253,41.766667,207,212.038,129,7,false
1253,41.766667,133,226.918,138,7,false
1253,41.766667,76,204.731,217,7,false
1253,41.766667,280,197.460,52,7,false
1253,41.766667,151,201.230,470,7,false
1253,41.766667,176,162.674,282,7,false
1253,41.766667,98,144.089,319,7,false
1253,41.766667,168,162.168,333,7,false
1253,41.766667,233,134.077,79,7,false
1253,41.766667,270,159.871,109,7,false
1253,41.766667,54,126.993,143,7,false
1253,41.766667,95,101.484,204,7,false
1253,41.766667,35,65.305,496,7,false
1253,41.766667,156,19.752,220,7,false
1253,41.766667,203,23.265,318,7,false
1253,41.766667,25,14.716,423,7,false
1253,41.766667,187,6.658,74,7,false
1254,41.800000,232,473.262,471,7,true
1254,41.800000,111,475.987,170,7,true
1254,41.800000,86,469.061,152,7,true
1254,41.800000,24,419.421,152,7,true
1254,41.800000,116,423.157,3,7,true
1254,41.800000,276,411.233,240,7,true
1254,41.800000,262,428.293,49,7,true
1254,41.800000,289,433.808,84,7,true
1254,41.800000,80,399.666,108,7,false
1254,41.800000,43,373.218,181,7,false
1254,41.800000,56,447.073,225,7,true
1254,41.800000,38,385.956,266,7,false
1254,41.800000,216,471.831,479,7,true
1254,41.800000,57,417.210,18,7,true
1254,41.800000,228,415.923,105,7,true
1254,41.800000,64,280.526,241,7,false
1254,41.800000,72,379.008,218,7,false
1254,41.800000,149,326.169,474,7,false
1254,41.800000,184,336.091,361,7,false
1254,41.800000,141,275.498,480,7,false
1254,41.800000,158,348.778,480,7,false
1254,41.800000,272,249.160,120,7,false
1254,41.800000,6,211.918,217,7,false
1254,41.800000,96,180.108,173,7,false
1254,41.800000,234,227.850,86,7,false
1254,41.800000,9,176.327,435,7,false
1254,41.800000,207,219.106,129,7,false
1254,41.800000,133,234.743,138,7,false
1254,41.800000,76,212.043,217,7,false
1254,41.800000,280,204.513,52,7,false
1254,41.800000,151,208.970,470,7,false
1254,41.800000,176,169.181,282,7,false
1254,41.800000,98,150.638,319,7,false
1254,41.800000,168,169.539,333,7,false
1254,41.800000,233,140.462,79,7,false
1254,41.800000,270,167.864,109,7,false
1254,41.800000,54,134.049,143,7,false
1254,41.800000,95,107.453,204,7,false
1254,41.800000,35,71.836,496,7,false
1254,41.800000,156,26.336,220,7,false
1254,41.800000,203,31.020,318,7,false
1254,41.800000,25,22.075,423,7,false
1254,41.800000,187,13.315,74,7,false
1255,41.833333,232,479.253,471,7,true
1255,41.833333,111,482.089,170,7,true
1255,41.833333,86,475.576,152,7,true
1255,41.833333,24,425.500,152,7,true
1255,41.833333,116,429.290,3,7,true
1255,41.833333,276,417.193,240,7,true
1255,41.833333,262,434.685,49,7,true
1255,41.833333,289,440.482,84,7,true
1255,41.833333,80,405.911,108,7,true
1255,41.833333,43,379.142,181,7,false
1255,41.833333,56,454.169,225,7,true
1255,41.833333,38,392.389,266,7,false
1255,41.833333,216,479.966,479,7,true
1255,41.833333,57,424.529,18,7,true
1255,41.833333,228,423.220,105,7,true
1255,41.833333,64,286.137,241,7,false
1255,41.833333,72,387.248,218,7,false
1255,41.833333,149,333.417,474,7,false
1255,41.833333,184,343.729,361,7,false
1255,41.833333,141,281.905,480,7,false
1255,41.833333,158,357.082,480,7,false
1255,41.833333,272,255.894,120,7,false
1255,41.833333,6,218.541,217,7,false
1255,41.833333,96,185.736,173,7,false
1255,41.833333,234,234.971,86,7,false
1255,41.833333,9,182.015,435,7,false
1255,41.833333,207,226.174,129,7,false
1255,41.833333,133,242.568,138,7,false
1255,41.833333,76,219.355,217,7,false
1255,41.833333,280,211.565,52,7,false
1255,41.833333,151,216.709,470,7,false
1255,41.833333,176,175.688,282,7,false
1255,41.833333,98,157.188,319,7,false
1255,41.833333,168,176.911,333,7,false
1255,41.833333,233,146.847,79,7,false
1255,41.833333,270,175.858,109,7,false
1255,41.833333,54,141.104,143,7,false
1255,41.833333,95,113.423,204,7,false
1255,41.833333,35,78.366,496,7,false
1255,41.833333,156,32.920,220,7,false
1255,41.833333,203,38.775,318,7,false
1255,41.833333,25,29.433,423,7,false
1255,41.833333,187,19.973,74,7,false
1256,41.866667,232,485.243,471,7,true
1256,41.866667,111,488.192,170,7,true
1256,41.866667,86,482.091,152,7,true
1256,41.866667,24,431.578,152,7,true
1256,41.866667,116,435.423,3,7,true
1256,41.866667,276,423.153,240,7,true
1256,41.866667,262,441.078,49,7,true
1256,41.866667,289,447.156,84,7,true
1256,41.866667,80,412.156,108,7,true
1256,41.866667,43,385.067,181,7,false
1256,41.866667,56,461.266,225,7,true
1256,41.866667,38,398.821,266,7,false
1256,41.866667,216,488.101,479,7,true
1256,41.866667,57,431.848,18,7,true
1256,41.866667,228,430.516,105,7,true
1256,41.866667,64,291.747,241,7,false
1256,41.866667,72,395.487,218,7,false
1256,41.866667,149,340.665,474,7,false
1256,41.866667,184,351.368,361,7,false
1256,41.866667,141,288.312,480,7,false
1256,41.866667,158,365.386,480,7,false
1256,41.866667,272,262.628,120,7,false
1256,41.866667,6,225.163,217,7,false
1256,41.866667,96,191.365,173,7,false
1256,41.866667,234,242.091,86,7,false
1256,41.866667,9,187.703,435,7,false
1256,41.866667,207,233.242,129,7,false
1256,41.866667,133,250.393,138,7,false
1256,41.866667,76,226.667,217,7,false
1256,41.866667,280,218.617,52,7,false
1256,41.866667,151,224.449,470,7,false
1256,41.866667,176,182.195,282,7,false
1256,41.866667,98,163.737,319,7,false
1256,41.866667,168,184.282,333,7,false
1256,41.866667,233,153.231,79,7,false
1256,41.866667,270,183.851,109,7,false
1256,41.866667,54,148.159,143,7,false
1256,41.866667,95,119.392,204,7,false
1256,41.866667,35,84.897,496,7,false
1256,41.866667,156,39.505,220,7,false
1256,41.866667,203,46.530,318,7,false
1256,41.866667,25,36.791,423,7,false
1256,41.866667,187,26.630,74,7,false
1257,41.900000,232,491.234,471,7,true
1257,41.900000,111,494.294,170,7,true
1257,41.900000,86,488.605,152,7,true
1257,41.900000,24,437.657,152,7,true
1257,41.900000,116,441.555,3,7,true
1257,41.900000,276,429.112,240,7,true
1257,41.900000,262,447.470,49,7,true
1257,41.900000,289,453.830,84,7,true
1257,41.900000,80,418.401,108,7,true
1257,41.900000,43,390.991,181,7,false
1257,41.900000,56,468.362,225,7,true
1257,41.900000,38,405.254,266,7,true
1257,41.900000,216,496.236,479,7,true
1257,41.900000,57,439.168,18,7,true
1257,41.900000,228,437.813,105,7,true
1257,41.900000,64,297.358,241,7,false
1257,41.900000,72,403.726,218,7,true
1257,41.900000,149,347.913,474,7,false
1257,41.900000,184,359.006,361,7,false
1257,41.900000,141,294.719,480,7,false
1257,41.900000,158,373.691,480,7,false
1257,41.900000,272,269.362,120,7,false
1257,41.900000,6,231.786,217,7,false
1257,41.900000,96,196.993,173,7,false
1257,41.900000,234,249.211,86,7,false
1257,41.900000,9,193.391,435,7,false
1257,41.900000,207,240.309,129,7,false
1257,41.900000,133,258.217,138,7,false
1257,41.900000,76,233.979,217,7,false
1257,41.900000,280,225.669,52,7,false
1257,41.900000,151,232.189,470,7,false
1257,41.900000,176,188.702,282,7,false
1257,41.900000,98,170.287,319,7,false
1257,41.900000,168,191.653,333,7,false
1257,41.900000,233,159.616,79,7,false
1257,41.900000,270,191.845,109,7,false
1257,41.900000,54,155.214,143,7,false
1257,41.900000,95,125.362,204,7,false
1257,41.900000,35,91.427,496,7,false
1257,41.900000,156,46.089,220,7,false
1257,41.900000,203,54.285,318,7,false
1257,41.900000,25,44.149,423,7,false
1257,41.900000,187,33.288,74,7,false
1258,41.933333,232,497.225,471,7,true
1258,41.933333,86,495.120,152,7,true
1258,41.933333,24,443.736,152,7,true
1258,41.933333,116,447.688,3,7,true
1258,41.933333,276,435.072,240,7,true
1258,41.933333,262,453.862,49,7,true
1258,41.933333,289,460.504,84,7,true
1258,41.933333,80,424.646,108,7,true
1258,41.933333,43,396.915,181,7,false
1258,41.933333,56,475.459,225,7,true
1258,41.933333,38,411.686,266,7,true
1258,41.933333,57,446.487,18,7,true
1258,41.933333,228,445.110,105,7,true
1258,41.933333,64,302.968,241,7,false
1258,41.933333,72,411.965,218,7,true
1258,41.933333,149,355.162,474,7,false
1258,41.933333,184,366.645,361,7,false
1258,41.933333,141,301.126,480,7,false
1258,41.933333,158,381.995,480,7,false
1258,41.933333,272,276.096,120,7,false
1258,41.933333,6,238.408,217,7,false
1258,41.933333,96,202.622,173,7,false
1258,41.933333,234,256.332,86,7,false
1258,41.933333,9,199.079,435,7,false
1258,41.933333,207,247.377,129,7,false
1258,41.933333,133,266.042,138,7,false
1258,41.933333,76,241.290,217,7,false
1258,41.933333,280,232.721,52,7,false
1258,41.933333,151,239.928,470,7,false
1258,41.933333,176,195.209,282,7,false
1258,41.933333,98,176.836,319,7,false
1258,41.933333,168,199.025,333,7,false
1258,41.933333,233,166.000,79,7,false
1258,41.933333,270,199.838,109,7,false
1258,41.933333,54,162.269,143,7,false
1258,41.933333,95,131.332,204,7,false
1258,41.933333,35,97.958,496,7,false
1258,41.933333,156,52.673,220,7,false
1258,41.933333,203,62.040,318,7,false
1258,41.933333,25,51.507,423,7,false
1258,41.933333,187,39.945,74,7,false
1259,41.966667,24,449.814,152,7,true
1259,41.966667,116,453.821,3,7,true
1259,41.966667,276,441.032,240,7,true
1259,41.966667,262,460.255,49,7,true
1259,41.966667,289,467.178,84,7,true
1259,41.966667,80,430.890,108,7,true
1259,41.966667,43,402.839,181,7,true
1259,41.966667,56,482.555,225,7,true
1259,41.966667,38,418.119,266,7,true
1259,41.966667,57,453.807,18,7,true
1259,41.966667,228,452.407,105,7,true
1259,41.966667,64,308.579,241,7,false
1259,41.966667,72,420.205,218,7,true
1259,41.966667,149,362.410,474,7,false
1259,41.966667,184,374.283,361,7,false
1259,41.966667,141,307.533,480,7,false
1259,41.966667,158,390.299,480,7,false
1259,41.966667,272,282.830,120,7,false
1259,41.966667,6,245.031,217,7,false
1259,41.966667,96,208.250,173,7,false
1259,41.966667,234,263.452,86,7,false
1259,41.966667,9,204.767,435,7,false
1259,41.966667,207,254.445,129,7,false
1259,41.966667,133,273.867,138,7,false
1259,41.966667,76,248.602,217,7,false
1259,41.966667,280,239.773,52,7,false
1259,41.966667,151,247.668,470,7,false
1259,41.966667,176,201.716,282,7,false
1259,41.966667,98,183.386,319,7,false
1259,41.966667,168,206.396,333,7,false
1259,41.966667,233,172.385,79,7,false
1259,41.966667,270,207.832,109,7,false
1259,41.966667,54,169.324,143,7,false
1259,41.966667,95,137.301,204,7,false
1259,41.966667,35,104.488,496,7,false
1259,41.966667,156,59.257,220,7,false
1259,41.966667,203,69.795,318,7,false
1259,41.966667,25,58.866,423,7,false
1259,41.966667,187,46.603,74,7,false
1260,42.000000,24,455.893,152,7,true
1260,42.000000,116,459.953,3,7,true
1260,42.000000,276,446.992,240,7,true
1260,42.000000,262,466.647,49,7,true
1260,42.000000,289,473.852,84,7,true
1260,42.000000,80,437.135,108,7,true
1260,42.000000,43,408.763,181,7,true
1260,42.000000,56,489.651,225,7,true
1260,42.000000,38,424.552,266,7,true
1260,42.000000,57,461.126,18,7,true
1260,42.000000,228,459.704,105,7,true
1260,42.000000,64,314.189,241,7,false
1260,42.000000,72,428.444,218,7,true
1260,42.000000,149,369.658,474,7,false
1260,42.000000,184,381.922,361,7,false
1260,42.000000,141,313.940,480,7,false
1260,42.000000,158,398.603,480,7,false
1260,42.000000,272,289.565,120,7,false
1260,42.000000,6,251.653,217,7,false
1260,42.000000,96,213.878,173,7,false
1260,42.000000,234,270.572,86,7,false
1260,42.000000,9,210.455,435,7,false
1260,42.000000,207,261.513,129,7,false
1260,42.000000,133,281.692,138,7,false
1260,42.000000,76,255.914,217,7,false
1260,42.000000,280,246.826,52,7,false
1260,42.000000,151,255.408,470,7,false
1260,42.000000,176,208.223,282,7,false
1260,42.000000,98,189.935,319,7,false
1260,42.000000,168,213.767,333,7,false
1260,42.000000,233,178.770,79,7,false
1260,42.000000,270,215.825,109,7,false
1260,42.000000,54,176.380,143,7,false
1260,42.000000,95,143.271,204,7,false
1260,42.000000,35,111.019,496,7,false
1260,42.000000,156,65.841,220,7,false
1260,42.000000,203,77.550,318,7,false
1260,42.000000,25,66.224,423,7,false
1260,42.000000,187,53.260,74,7,false
1261,42.033333,24,461.971,152,7,true
1261,42.033333,116,466.086,3,7,true
1261,42.033333,276,452.952,240,7,true
1261,42.033333,262,473.040,49,7,true
1261,42.033333,289,480.526,84,7,true
1261,42.033333,80,443.380,108,7,true
1261,42.033333,43,414.687,181,7,true
1261,42.033333,56,496.748,225,7,true
1261,42.033333,38,430.984,266,7,true
1261,42.033333,57,468.446,18,7,true
1261,42.033333,228,467.001,105,7,true
1261,42.033333,64,319.800,241,7,false
1261,42.033333,72,436.683,218,7,true
1261,42.033333,149,376.906,474,7,false
1261,42.033333,184,389.560,361,7,false
1261,42.033333,141,320.347,480,7,false
1261,42.033333,158,406.908,480,7,true
1261,42.033333,272,296.299,120,7,false
1261,42.033333,6,258.276,217,7,false
1261,42.033333,96,219.507,173,7,false
1261,42.033333,234,277.693,86,7,false
1261,42.033333,9,216.143,435,7,false
1261,42.033333,207,268.581,129,7,false
1261,42.033333,133,289.516,138,7,false
1261,42.033333,76,263.226,217,7,false
1261,42.033333,280,253.878,52,7,false
1261,42.033333,151,263.147,470,7,false
1261,42.033333,176,214.730,282,7,false
1261,42.033333,98,196.485,319,7,false
1261,42.033333,168,221.138,333,7,false
1261,42.033333,233,185.154,79,7,false
1261,42.033333,270,223.819,109,7,false
1261,42.033333,54,183.435,143,7,false
1261,42.033333,95,149.241,204,7,false
1261,42.033333,35,117.549,496,7,false
1261,42.033333,156,72.425,220,7,false
1261,42.033333,203,85.305,318,7,false
1261,42.033333,25,73.582,423,7,false
1261,42.033333,187,59.918,74,7,false
1262,42.066667,24,468.050,152,7,true
1262,42.066667,116,472.219,3,7,true
1262,42.066667,276,458.912,240,7,true
1262,42.066667,262,479.432,49,7,true
1262,42.066667,289,487.200,84,7,true
1262,42.066667,80,449.625,108,7,true
1262,42.066667,43,420.611,181,7,true
1262,42.066667,38,437.417,266,7,true
1262,42.066667,57,475.765,18,7,true
1262,42.066667,228,474.298,105,7,true
1262,42.066667,64,325.410,241,7,false
1262,42.066667,72,444.923,218,7,true
1262,42.066667,149,384.154,474,7,false
1262,42.066667,184,397.199,361,7,false
1262,42.066667,141,326.754,480,7,false
1262,42.066667,158,415.212,480,7,true
1262,42.066667,272,303.033,120,7,false
1262,42.066667,6,264.898,217,7,false
1262,42.066667,96,225.135,173,7,false
1262,42.066667,234,284.813,86,7,false
1262,42.066667,9,221.831,435,7,false
1262,42.066667,207,275.649,129,7,false
1262,42.066667,133,297.341,138,7,false
1262,42.066667,76,270.538,217,7,false
1262,42.066667,280,260.930,52,7,false
1262,42.066667,151,270.887,470,7,false
1262,42.066667,176,221.237,282,7,false
1262,42.066667,98,203.034,319,7,false
1262,42.066667,168,228.510,333,7,false
1262,42.066667,233,191.539,79,7,false
1262,42.066667,270,231.813,109,7,false
1262,42.066667,54,190.490,143,7,false
1262,42.066667,95,155.210,204,7,false
1262,42.066667,35,124.080,496,7,false
1262,42.066667,156,79.009,220,7,false
1262,42.066667,203,93.060,318,7,false
1262,42.066667,25,80.940,423,7,false
1262,42.066667,187,66.575,74,7,false
1263,42.100000,24,474.128,152,7,true
1263,42.100000,116,478.352,3,7,true
1263,42.100000,276,464.872,240,7,true
1263,42.100000,262,485.825,49,7,true
1263,42.100000,289,493.874,84,7,true
1263,42.100000,80,455.870,108,7,true
1263,42.100000,43,426.535,181,7,true
1263,42.100000,38,443.849,266,7,true
1263,42.100000,57,483.085,18,7,true
1263,42.100000,228,481.595,105,7,true
1263,42.100000,64,331.021,241,7,false
1263,42.100000,72,453.162,218,7,true
1263,42.100000,149,391.402,474,7,false
1263,42.100000,184,404.837,361,7,true
1263,42.100000,141,333.160,480,7,false
1263,42.100000,158,423.516,480,7,true
1263,42.100000,272,309.767,120,7,false
1263,42.100000,6,271.521,217,7,false
1263,42.100000,96,230.763,173,7,false
1263,42.100000,234,291.933,86,7,false
1263,42.100000,9,227.519,435,7,false
1263,42.100000,207,282.717,129,7,false
1263,42.100000,133,305.166,138,7,false
1263,42.100000,76,277.850,217,7,false
1263,42.100000,280,267.982,52,7,false
1263,42.100000,151,278.626,470,7,false
1263,42.100000,176,227.744,282,7,false
1263,42.100000,98,209.584,319,7,false
1263,42.100000,168,235.881,333,7,false
1263,42.100000,233,197.924,79,7,false
1263,42.100000,270,239.806,109,7,false
1263,42.100000,54,197.545,143,7,false
1263,42.100000,95,161.180,204,7,false
1263,42.100000,35,130.610,496,7,false
1263,42.100000,156,85.593,220,7,false
1263,42.100000,203,100.815,318,7,false
1263,42.100000,25,88.299,423,7,false
1263,42.100000,187,73.233,74,7,false
1264,42.133333,24,480.207,152,7,true
1264,42.133333,116,484.484,3,7,true
1264,42.133333,276,470.832,240,7,true
1264,42.133333,262,492.217,49,7,true
1264,42.133333,80,462.114,108,7,true
1264,42.133333,43,432.459,181,7,true
1264,42.133333,38,450.282,266,7,true
1264,42.133333,57,490.404,18,7,true
1264,42.133333,228,488.891,105,7,true
1264,42.133333,64,336.631,241,7,false
1264,42.133333,72,461.401,218,7,true
1264,42.133333,149,398.651,474,7,false
1264,42.133333,184,412.475,361,7,true
1264,42.133333,141,339.567,480,7,false
1264,42.133333,158,431.820,480,7,true
1264,42.133333,272,316.501,120,7,false
1264,42.133333,6,278.143,217,7,false
1264,42.133333,96,236.392,173,7,false
1264,42.133333,234,299.054,86,7,false
1264,42.133333,9,233.207,435,7,false
1264,42.133333,207,289.785,129,7,false
1264,42.133333,133,312.991,138,7,false
1264,42.133333,76,285.161,217,7,false
1264,42.133333,280,275.034,52,7,false
1264,42.133333,151,286.366,470,7,false
1264,42.133333,176,234.251,282,7,false
1264,42.133333,98,216.133,319,7,false
1264,42.133333,168,243.252,333,7,false
1264,42.133333,233,204.308,79,7,false
1264,42.133333,270,247.800,109,7,false
1264,42.133333,54,204.600,143,7,false
1264,42.133333,95,167.149,204,7,false
1264,42.133333,35,137.141,496,7,false
1264,42.133333,156,92.177,220,7,false
1264,42.133333,203,108.570,318,7,false
1264,42.133333,25,95.657,423,7,false
1264,42.133333,187,79.890,74,7,false
1264,42.133333,31,7.757,151,7,false
1265,42.166667,24,486.285,152,7,true
1265,42.166667,116,490.617,3,7,true
1265,42.166667,276,476.792,240,7,true
1265,42.166667,262,498.609,49,7,true
1265,42.166667,80,468.359,108,7,true
1265,42.166667,43,438.383,181,7,true
1265,42.166667,38,456.715,266,7,true
1265,42.166667,57,497.724,18,7,true
1265,42.166667,228,496.188,105,7,true
1265,42.166667,64,342.242,241,7,false
1265,42.166667,72,469.641,218,7,true
1265,42.166667,149,405.899,474,7,true
1265,42.166667,184,420.114,361,7,true
1265,42.166667,141,345.974,480,7,false
1265,42.166667,158,440.125,480,7,true
1265,42.166667,272,323.235,120,7,false
1265,42.166667,6,284.765,217,7,false
1265,42.166667,96,242.020,173,7,false
1265,42.166667,234,306.174,86,7,false
1265,42.166667,9,238.895,435,7,false
1265,42.166667,207,296.853,129,7,false
1265,42.166667,133,320.815,138,7,false
1265,42.166667,76,292.473,217,7,false
1265,42.166667,280,282.086,52,7,false
1265,42.166667,151,294.106,470,7,false
1265,42.166667,176,240.758,282,7,false
1265,42.166667,98,222.683,319,7,false
1265,42.166667,168,250.624,333,7,false
1265,42.166667,233,210.693,79,7,false
1265,42.166667,270,255.793,109,7,false
1265,42.166667,54,211.656,143,7,false
1265,42.166667,95,173.119,204,7,false
1265,42.166667,35,143.671,496,7,false
1265,42.166667,156,98.761,220,7,false
1265,42.166667,203,116.325,318,7,false
1265,42.166667,25,103.015,423,7,false
1265,42.166667,187,86.548,74,7,false
1265,42.166667,31,15.515,151,7,false
1266,42.200000,24,492.364,152,7,true
1266,42.200000,116,496.750,3,7,true
1266,42.200000,276,482.751,240,7,true
1266,42.200000,80,474.604,108,7,true
1266,42.200000,43,444.308,181,7,true
1266,42.200000,38,463.147,266,7,true
1266,42.200000,64,347.852,241,7,false
1266,42.200000,72,477.880,218,7,true
1266,42.200000,149,413.147,474,7,true
1266,42.200000,184,427.752,361,7,true
1266,42.200000,141,352.381,480,7,false
1266,42.200000,158,448.429,480,7,true
1266,42.200000,272,329.969,120,7,false
1266,42.200000,6,291.388,217,7,false
1266,42.200000,96,247.649,173,7,false
1266,42.200000,234,313.294,86,7,false
1266,42.200000,9,244.583,435,7,false
1266,42.200000,207,303.921,129,7,false
1266,42.200000,133,328.640,138,7,false
1266,42.200000,76,299.785,217,7,false
1266,42.200000,280,289.138,52,7,false
1266,42.200000,151,301.845,470,7,false
1266,42.200000,176,247.265,282,7,false
1266,42.200000,98,229.232,319,7,false
1266,42.200000,168,257.995,333,7,false
1266,42.200000,233,217.077,79,7,false
1266,42.200000,270,263.787,109,7,false
1266,42.200000,54,218.711,143,7,false
1266,42.200000,95,179.089,204,7,false
1266,42.200000,35,150.202,496,7,false
1266,42.200000,156,105.346,220,7,false
1266,42.200000,203,124.080,318,7,false
1266,42.200000,25,110.373,423,7,false
1266,42.200000,187,93.205,74,7,false
1266,42.200000,31,23.272,151,7,false
1266,42.200000,183,5.990,248,7,false
1267,42.233333,24,498.443,152,7,true
1267,42.233333,276,488.711,240,7,true
1267,42.233333,80,480.849,108,7,true
1267,42.233333,43,450.232,181,7,true
1267,42.233333,38,469.580,266,7,true
1267,42.233333,64,353.463,241,7,false
1267,42.233333,72,486.119,218,7,true
1267,42.233333,149,420.395,474,7,true
1267,42.233333,184,435.391,361,7,true
1267,42.233333,141,358.788,480,7,false
1267,42.233333,158,456.733,480,7,true
1267,42.233333,272,336.703,120,7,false
1267,42.233333,6,298.010,217,7,false
1267,42.233333,96,253.277,173,7,false
1267,42.233333,234,320.415,86,7,false
1267,42.233333,9,250.271,435,7,false
1267,42.233333,207,310.989,129,7,false
1267,42.233333,133,336.465,138,7,false
1267,42.233333,76,307.097,217,7,false
1267,42.233333,280,296.191,52,7,false
1267,42.233333,151,309.585,470,7,false
1267,42.233333,176,253.772,282,7,false
1267,42.233333,98,235.782,319,7,false
1267,42.233333,168,265.366,333,7,false
1267,42.233333,233,223.462,79,7,false
1267,42.233333,270,271.780,109,7,false
1267,42.233333,54,225.766,143,7,false
1267,42.233333,95,185.058,204,7,false
1267,42.233333,35,156.732,496,7,false
1267,42.233333,156,111.930,220,7,false
1267,42.233333,203,131.835,318,7,false
1267,42.233333,25,117.731,423,7,false
1267,42.233333,187,99.863,74,7,false
1267,42.233333,31,31.029,151,7,false
1267,42.233333,183,11.979,248,7,false
1268,42.266667,276,494.671,240,7,true
1268,42.266667,80,487.093,108,7,true
1268,42.266667,43,456.156,181,7,true
1268,42.266667,38,476.012,266,7,true
1268,42.266667,64,359.073,241,7,false
1268,42.266667,72,494.359,218,7,true
1268,42.266667,149,427.643,474,7,true
1268,42.266667,184,443.029,361,7,true
1268,42.266667,141,365.195,480,7,false
1268,42.266667,158,465.037,480,7,true
1268,42.266667,272,343.437,120,7,false
1268,42.266667,6,304.633,217,7,false
1268,42.266667,96,258.905,173,7,false
1268,42.266667,234,327.535,86,7,false
1268,42.266667,9,255.959,435,7,false
1268,42.266667,207,318.057,129,7,false
1268,42.266667,133,344.290,138,7,false
1268,42.266667,76,314.409,217,7,false
1268,42.266667,280,303.243,52,7,false
1268,42.266667,151,317.325,470,7,false
1268,42.266667,176,260.279,282,7,false
1268,42.266667,98,242.331,319,7,false
1268,42.266667,168,272.737,333,7,false
1268,42.266667,233,229.847,79,7,false
1268,42.266667,270,279.774,109,7,false
1268,42.266667,54,232.821,143,7,false
1268,42.266667,95,191.028,204,7,false
1268,42.266667,35,163.263,496,7,false
1268,42.266667,156,118.514,220,7,false
1268,42.266667,203,139.590,318,7,false
1268,42.266667,25,125.090,423,7,false
1268,42.266667,187,106.520,74,7,false
1268,42.266667,31,38.787,151,7,false
1268,42.266667,183,17.969,248,7,false
1268,42.266667,214,7.076,254,7,false
1269,42.300000,80,493.338,108,7,true
1269,42.300000,43,462.080,181,7,true
1269,42.300000,38,482.445,266,7,true
1269,42.300000,64,364.684,241,7,false
1269,42.300000,149,434.892,474,7,true
1269,42.300000,184,450.668,361,7,true
1269,42.300000,141,371.602,480,7,false
1269,42.300000,158,473.341,480,7,true
1269,42.300000,272,350.171,120,7,false
1269,42.300000,6,311.255,217,7,false
1269,42.300000,96,264.534,173,7,false
1269,42.300000,234,334.655,86,7,false
1269,42.300000,9,261.647,435,7,false
1269,42.300000,207,325.125,129,7,false
1269,42.300000,133,352.115,138,7,false
1269,42.300000,76,321.721,217,7,false
1269,42.300000,280,310.295,52,7,false
1269,42.300000,151,325.064,470,7,false
1269,42.300000,176,266.786,282,7,false
1269,42.300000,98,248.881,319,7,false
1269,42.300000,168,280.109,333,7,false
1269,42.300000,233,236.231,79,7,false
1269,42.300000,270,287.767,109,7,false
1269,42.300000,54,239.876,143,7,false
1269,42.300000,95,196.998,204,7,false
1269,42.300000,35,169.793,496,7,false
1269,42.300000,156,125.098,220,7,false
1269,42.300000,203,147.345,318,7,false
1269,42.300000,25,132.448,423,7,false
1269,42.300000,187,113.178,74,7,false
1269,42.300000,31,46.544,151,7,false
1269,42.300000,183,23.958,248,7,false
1269,42.300000,214,14.152,254,7,false
1269,42.300000,162,6.809,284,7,false
1269,42.300000,294,8.124,218,7,false
1270,42.333333,80,499.583,108,7,true
1270,42.333333,43,468.004,181,7,true
1270,42.333333,38,488.878,266,7,true
1270,42.333333,64,370.294,241,7,false
1270,42.333333,149,442.140,474,7,true
1270,42.333333,184,458.306,361,7,true
1270,42.333333,141,378.009,480,7,false
1270,42.333333,158,481.646,480,7,true
1270,42.333333,272,356.905,120,7,false
1270,42.333333,6,317.878,217,7,false
1270,42.333333,96,270.162,173,7,false
1270,42.333333,234,341.776,86,7,false
1270,42.333333,9,267.335,435,7,false
1270,42.333333,207,332.192,129,7,false
1270,42.333333,133,359.939,138,7,false
1270,42.333333,76,329.032,217,7,false
1270,42.333333,280,317.347,52,7,false
1270,42.333333,151,332.804,470,7,false
1270,42.333333,176,273.293,282,7,false
1270,42.333333,98,255.430,319,7,false
1270,42.333333,168,287.480,333,7,false
1270,42.333333,233,242.616,79,7,false
1270,42.333333,270,295.761,109,7,false
1270,42.333333,54,246.931,143,7,false
1270,42.333333,95,202.967,204,7,false
1270,42.333333,35,176.324,496,7,false
1270,42.333333,156,131.682,220,7,false
1270,42.333333,203,155.100,318,7,false
1270,42.333333,25,139.806,423,7,false
1270,42.333333,187,119.835,74,7,false
1270,42.333333,31,54.301,151,7,false
1270,42.333333,183,29.948,248,7,false
